customer_id,age,job_type,housing,checking_account,savings_account,credit_amount_DM,duration_months,purpose,credit_history,employment_length,credit_score,risk_tier,credit_rating
CUST0880,26,skilled,own,no_account,<100_DM,1479,35,furniture,existing_paid,1_to_4_years,58.6,Medium Risk,Good
CUST0881,23,skilled,own,no_account,<100_DM,3076,38,car_used,critical_account,1_to_4_years,38.8,High Risk,Bad
CUST0882,34,unskilled_resident,own,0_to_200_DM,no_savings,1474,18,car_new,existing_paid,1_to_4_years,63.4,Medium Risk,Good
CUST0883,37,skilled,own,no_account,500_to_1000_DM,1733,6,car_used,critical_account,<1_year,50.4,Medium Risk,Good
CUST0884,23,skilled,own,no_account,<100_DM,2554,14,car_new,existing_paid,1_to_4_years,60.4,Medium Risk,Bad
CUST0885,43,highly_skilled,own,0_to_200_DM,<100_DM,2216,38,car_new,delayed_past,4_to_7_years,53.8,Medium Risk,Good
CUST0886,19,skilled,own,no_account,<100_DM,447,19,others,existing_paid,4_to_7_years,64.1,Medium Risk,Good
CUST0887,27,highly_skilled,own,<0_DM,<100_DM,824,12,furniture,existing_paid,1_to_4_years,59.3,Medium Risk,Good
CUST0888,30,unskilled_resident,own,no_account,500_to_1000_DM,3465,15,radio_TV,existing_paid,1_to_4_years,69.0,Medium Risk,Good
CUST0889,27,skilled,own,no_account,100_to_500_DM,1648,30,education,all_paid,<1_year,54.4,Medium Risk,Bad
CUST0890,27,unskilled_resident,own,no_account,<100_DM,1253,26,others,existing_paid,<1_year,56.1,Medium Risk,Good
CUST0891,58,unskilled_nonresident,rent,0_to_200_DM,<100_DM,698,17,radio_TV,delayed_past,unemployed,45.2,High Risk,Bad
CUST0892,25,skilled,own,0_to_200_DM,<100_DM,849,16,repairs,critical_account,>=7_years,54.4,Medium Risk,Good
CUST0893,68,skilled,own,0_to_200_DM,<100_DM,439,16,car_used,critical_account,<1_year,51.3,Medium Risk,Bad
CUST0894,37,skilled,own,<0_DM,no_savings,1684,12,car_used,delayed_past,<1_year,38.6,High Risk,Good
CUST0895,34,skilled,own,0_to_200_DM,no_savings,1189,45,furniture,existing_paid,1_to_4_years,59.8,Medium Risk,Good
CUST0896,38,highly_skilled,own,no_account,<100_DM,919,17,radio_TV,existing_paid,<1_year,59.5,Medium Risk,Good
CUST0897,70,skilled,rent,no_account,<100_DM,1723,36,radio_TV,existing_paid,4_to_7_years,66.2,Medium Risk,Good
CUST0898,24,skilled,free,0_to_200_DM,no_savings,2332,42,car_used,existing_paid,<1_year,51.8,Medium Risk,Good
CUST0899,23,skilled,own,no_account,<100_DM,7826,33,car_new,existing_paid,<1_year,50.9,Medium Risk,Bad
CUST0900,26,skilled,own,no_account,no_savings,627,16,radio_TV,existing_paid,4_to_7_years,62.7,Medium Risk,Good
CUST0901,33,unskilled_resident,own,no_account,<100_DM,4070,24,car_new,existing_paid,1_to_4_years,60.0,Medium Risk,Bad
CUST0902,19,skilled,rent,no_account,<100_DM,3573,19,radio_TV,existing_paid,4_to_7_years,58.4,Medium Risk,Bad
CUST0903,33,skilled,rent,no_account,>=1000_DM,1047,12,radio_TV,critical_account,1_to_4_years,52.3,Medium Risk,Good
CUST0904,55,highly_skilled,own,<0_DM,<100_DM,2084,23,radio_TV,critical_account,1_to_4_years,44.1,High Risk,Bad
CUST0905,34,skilled,own,<0_DM,no_savings,1312,11,radio_TV,existing_paid,4_to_7_years,61.4,Medium Risk,Good
CUST0906,30,skilled,own,0_to_200_DM,<100_DM,2059,36,education,critical_account,<1_year,40.8,High Risk,Bad
CUST0907,27,skilled,own,0_to_200_DM,100_to_500_DM,5199,15,furniture,critical_account,1_to_4_years,49.5,High Risk,Good
CUST0908,43,unskilled_resident,own,no_account,>=1000_DM,2762,22,radio_TV,existing_paid,1_to_4_years,73.7,Low Risk,Good
CUST0909,25,skilled,own,no_account,<100_DM,2581,23,radio_TV,existing_paid,1_to_4_years,59.5,Medium Risk,Good
CUST0910,57,skilled,rent,no_account,<100_DM,1337,17,car_new,existing_paid,4_to_7_years,66.7,Medium Risk,Good
CUST0911,59,skilled,own,<0_DM,500_to_1000_DM,639,26,car_new,critical_account,>=7_years,60.2,Medium Risk,Good
CUST0912,35,unskilled_resident,own,no_account,<100_DM,1562,15,car_used,critical_account,>=7_years,51.9,Medium Risk,Bad
CUST0913,33,unskilled_resident,rent,<0_DM,<100_DM,4207,31,furniture,existing_paid,4_to_7_years,55.9,Medium Risk,Good
CUST0914,45,skilled,rent,<0_DM,<100_DM,620,10,radio_TV,existing_paid,1_to_4_years,58.9,Medium Risk,Good
CUST0915,45,skilled,own,<0_DM,no_savings,863,21,education,existing_paid,<1_year,54.3,Medium Risk,Good
CUST0916,26,skilled,own,<0_DM,<100_DM,1975,52,car_new,existing_paid,1_to_4_years,53.0,Medium Risk,Good
CUST0917,28,skilled,own,no_account,<100_DM,907,12,car_new,existing_paid,1_to_4_years,62.4,Medium Risk,Good
CUST0918,22,skilled,own,>=200_DM,<100_DM,1038,14,business,critical_account,1_to_4_years,52.0,Medium Risk,Bad
CUST0919,37,highly_skilled,own,0_to_200_DM,500_to_1000_DM,1344,25,car_new,delayed_past,>=7_years,66.0,Medium Risk,Bad
CUST0920,40,highly_skilled,own,no_account,<100_DM,695,21,furniture,critical_account,1_to_4_years,45.5,High Risk,Bad
CUST0921,22,skilled,rent,0_to_200_DM,100_to_500_DM,914,23,radio_TV,critical_account,1_to_4_years,45.8,High Risk,Bad
CUST0922,28,unskilled_nonresident,free,<0_DM,no_savings,2958,25,radio_TV,critical_account,1_to_4_years,33.5,High Risk,Bad
CUST0923,22,skilled,own,0_to_200_DM,<100_DM,724,27,car_new,existing_paid,>=7_years,70.4,Low Risk,Good
CUST0924,25,skilled,rent,0_to_200_DM,no_savings,590,34,car_new,existing_paid,4_to_7_years,60.0,Medium Risk,Good
CUST0925,39,skilled,own,<0_DM,500_to_1000_DM,1163,24,car_new,existing_paid,4_to_7_years,71.6,Low Risk,Good
CUST0926,26,skilled,own,no_account,<100_DM,3018,17,radio_TV,delayed_past,1_to_4_years,45.3,High Risk,Bad
CUST0927,30,unskilled_resident,own,no_account,<100_DM,1575,28,radio_TV,existing_paid,>=7_years,67.2,Medium Risk,Good
CUST0928,20,skilled,own,<0_DM,100_to_500_DM,1306,51,car_new,delayed_past,unemployed,34.4,High Risk,Bad
CUST0929,35,unskilled_resident,own,<0_DM,<100_DM,1865,18,radio_TV,existing_paid,>=7_years,66.3,Medium Risk,Good
CUST0930,32,skilled,free,no_account,>=1000_DM,532,12,repairs,existing_paid,1_to_4_years,72.4,Low Risk,Good
CUST0931,26,skilled,own,no_account,<100_DM,2556,34,car_new,existing_paid,1_to_4_years,58.1,Medium Risk,Good
CUST0932,31,skilled,own,0_to_200_DM,500_to_1000_DM,2364,18,furniture,no_credits,1_to_4_years,63.4,Medium Risk,Good
CUST0933,34,unskilled_resident,free,>=200_DM,<100_DM,1357,6,radio_TV,critical_account,4_to_7_years,57.1,Medium Risk,Good
CUST0934,25,skilled,rent,<0_DM,no_savings,3656,30,car_used,critical_account,unemployed,22.9,Very High Risk,Bad
CUST0935,21,skilled,free,no_account,<100_DM,821,15,car_used,existing_paid,>=7_years,65.8,Medium Risk,Good
CUST0936,56,skilled,free,no_account,no_savings,3981,19,radio_TV,existing_paid,1_to_4_years,59.8,Medium Risk,Good
CUST0937,27,skilled,own,no_account,<100_DM,2014,23,business,all_paid,1_to_4_years,55.1,Medium Risk,Good
CUST0938,32,skilled,own,0_to_200_DM,<100_DM,1428,22,domestic_appliances,no_credits,<1_year,51.5,Medium Risk,Good
CUST0939,44,skilled,own,no_account,<100_DM,1783,28,radio_TV,existing_paid,1_to_4_years,62.6,Medium Risk,Good
CUST0940,75,skilled,own,<0_DM,no_savings,1677,16,radio_TV,critical_account,1_to_4_years,45.9,High Risk,Bad
CUST0941,22,skilled,free,no_account,<100_DM,4247,25,furniture,existing_paid,1_to_4_years,55.8,Medium Risk,Bad
CUST0942,37,skilled,own,<0_DM,<100_DM,850,17,radio_TV,existing_paid,4_to_7_years,64.4,Medium Risk,Bad
CUST0943,26,skilled,own,<0_DM,500_to_1000_DM,1060,29,furniture,existing_paid,1_to_4_years,64.6,Medium Risk,Bad
CUST0944,28,skilled,own,0_to_200_DM,<100_DM,3734,27,car_new,existing_paid,>=7_years,69.8,Medium Risk,Good
CUST0945,26,skilled,rent,no_account,<100_DM,1191,12,radio_TV,existing_paid,4_to_7_years,61.9,Medium Risk,Good
CUST0946,23,unskilled_resident,own,no_account,<100_DM,3396,34,radio_TV,existing_paid,>=7_years,64.1,Medium Risk,Good
CUST0947,32,unskilled_resident,own,no_account,<100_DM,5940,15,furniture,existing_paid,<1_year,56.0,Medium Risk,Good
CUST0948,21,unskilled_nonresident,own,0_to_200_DM,<100_DM,1364,30,business,all_paid,1_to_4_years,57.5,Medium Risk,Good
CUST0949,43,skilled,own,0_to_200_DM,<100_DM,2913,24,car_new,existing_paid,1_to_4_years,66.4,Medium Risk,Good
CUST0950,33,skilled,free,<0_DM,<100_DM,806,50,car_used,existing_paid,1_to_4_years,53.1,Medium Risk,Good
CUST0951,37,skilled,own,<0_DM,>=1000_DM,3066,17,car_new,existing_paid,>=7_years,77.2,Low Risk,Good
CUST0952,28,unskilled_resident,own,<0_DM,no_savings,2078,16,radio_TV,critical_account,<1_year,33.3,High Risk,Bad
CUST0953,29,highly_skilled,own,no_account,<100_DM,2517,19,radio_TV,existing_paid,<1_year,56.8,Medium Risk,Good
CUST0954,36,skilled,own,0_to_200_DM,no_savings,1150,17,car_used,existing_paid,>=7_years,71.1,Low Risk,Good
CUST0955,23,highly_skilled,own,<0_DM,<100_DM,565,29,radio_TV,existing_paid,<1_year,52.4,Medium Risk,Good
CUST0956,29,skilled,free,no_account,<100_DM,2571,8,furniture,existing_paid,4_to_7_years,64.3,Medium Risk,Good
CUST0957,25,skilled,own,<0_DM,<100_DM,426,11,radio_TV,existing_paid,1_to_4_years,59.3,Medium Risk,Good
CUST0958,25,unskilled_resident,own,no_account,no_savings,1447,11,furniture,delayed_past,>=7_years,50.8,Medium Risk,Good
CUST0959,19,unskilled_resident,rent,no_account,<100_DM,3494,32,furniture,delayed_past,<1_year,33.7,High Risk,Good
CUST0960,49,unskilled_nonresident,own,0_to_200_DM,no_savings,2067,47,business,existing_paid,<1_year,57.7,Medium Risk,Good
CUST0961,26,skilled,own,no_account,no_savings,7071,19,car_used,existing_paid,1_to_4_years,54.8,Medium Risk,Good
CUST0962,46,skilled,rent,<0_DM,100_to_500_DM,3705,18,car_new,existing_paid,>=7_years,67.3,Medium Risk,Good
CUST0963,45,skilled,own,no_account,<100_DM,1143,20,radio_TV,critical_account,1_to_4_years,46.2,High Risk,Good
CUST0964,22,skilled,own,no_account,500_to_1000_DM,1842,35,business,delayed_past,1_to_4_years,50.7,Medium Risk,Bad
CUST0965,23,skilled,rent,no_account,100_to_500_DM,1749,12,furniture,existing_paid,4_to_7_years,65.1,Medium Risk,Good
CUST0966,71,unskilled_resident,own,no_account,<100_DM,597,22,car_new,existing_paid,>=7_years,75.9,Low Risk,Good
CUST0967,55,unskilled_resident,own,0_to_200_DM,no_savings,936,32,furniture,existing_paid,>=7_years,72.5,Low Risk,Good
CUST0968,32,skilled,own,no_account,<100_DM,1221,25,furniture,existing_paid,>=7_years,68.2,Medium Risk,Good
CUST0969,35,skilled,free,<0_DM,100_to_500_DM,434,22,car_new,existing_paid,unemployed,54.6,Medium Risk,Bad
CUST0970,27,skilled,own,<0_DM,100_to_500_DM,1869,33,radio_TV,existing_paid,<1_year,55.8,Medium Risk,Good
CUST0971,37,skilled,own,<0_DM,<100_DM,1518,5,others,delayed_past,4_to_7_years,50.7,Medium Risk,Bad
CUST0972,26,unskilled_resident,free,0_to_200_DM,<100_DM,560,28,furniture,existing_paid,>=7_years,69.1,Medium Risk,Good
CUST0973,19,skilled,own,0_to_200_DM,100_to_500_DM,2399,14,furniture,existing_paid,1_to_4_years,67.8,Medium Risk,Good
CUST0974,22,skilled,own,no_account,<100_DM,2984,8,furniture,critical_account,1_to_4_years,42.8,High Risk,Bad
CUST0975,33,unskilled_resident,rent,no_account,>=1000_DM,2119,25,car_new,existing_paid,>=7_years,74.9,Low Risk,Good
CUST0976,23,highly_skilled,own,no_account,no_savings,1441,39,business,existing_paid,unemployed,47.5,High Risk,Good
CUST0977,32,highly_skilled,own,<0_DM,<100_DM,2735,18,furniture,existing_paid,1_to_4_years,58.3,Medium Risk,Good
CUST0978,23,unskilled_resident,own,no_account,<100_DM,2910,32,furniture,no_credits,1_to_4_years,47.7,High Risk,Bad
CUST0979,26,skilled,own,<0_DM,100_to_500_DM,2242,44,radio_TV,critical_account,1_to_4_years,39.9,High Risk,Good
CUST0980,42,skilled,own,<0_DM,<100_DM,1015,38,furniture,all_paid,4_to_7_years,57.3,Medium Risk,Bad
CUST0981,35,skilled,free,no_account,no_savings,2194,45,radio_TV,existing_paid,1_to_4_years,53.4,Medium Risk,Bad
CUST0982,33,skilled,own,0_to_200_DM,>=1000_DM,4174,29,car_new,existing_paid,4_to_7_years,78.2,Low Risk,Good
CUST0983,43,skilled,rent,no_account,no_savings,1190,20,repairs,delayed_past,4_to_7_years,45.9,High Risk,Good
CUST0984,38,skilled,own,no_account,100_to_500_DM,7852,9,business,delayed_past,1_to_4_years,49.9,High Risk,Good
CUST0985,51,unskilled_resident,own,0_to_200_DM,<100_DM,1251,17,radio_TV,existing_paid,4_to_7_years,73.7,Low Risk,Good
CUST0986,28,skilled,own,<0_DM,100_to_500_DM,1849,13,business,no_credits,1_to_4_years,52.8,Medium Risk,Bad
CUST0987,29,skilled,free,0_to_200_DM,<100_DM,1129,59,car_new,critical_account,<1_year,36.0,High Risk,Bad
CUST0988,22,skilled,own,<0_DM,500_to_1000_DM,2113,18,furniture,existing_paid,<1_year,60.9,Medium Risk,Good
CUST0989,29,highly_skilled,own,no_account,500_to_1000_DM,534,21,radio_TV,critical_account,<1_year,47.6,High Risk,Good
CUST0990,44,skilled,own,0_to_200_DM,no_savings,1233,26,radio_TV,critical_account,1_to_4_years,46.2,High Risk,Bad
CUST0991,48,unskilled_resident,own,0_to_200_DM,no_savings,841,20,furniture,critical_account,>=7_years,54.9,Medium Risk,Good
CUST0992,44,skilled,own,0_to_200_DM,<100_DM,1987,46,furniture,existing_paid,4_to_7_years,68.0,Medium Risk,Good
CUST0993,19,skilled,own,no_account,<100_DM,3626,14,car_new,existing_paid,>=7_years,66.1,Medium Risk,Good
CUST0994,45,unskilled_resident,own,<0_DM,100_to_500_DM,2841,22,furniture,critical_account,1_to_4_years,46.0,High Risk,Good
CUST0995,19,highly_skilled,own,no_account,<100_DM,343,13,car_new,existing_paid,1_to_4_years,61.0,Medium Risk,Good
CUST0996,43,unskilled_resident,own,no_account,<100_DM,7551,10,radio_TV,existing_paid,1_to_4_years,61.8,Medium Risk,Good
CUST0997,29,skilled,own,0_to_200_DM,<100_DM,2223,14,car_new,critical_account,<1_year,43.6,High Risk,Good
CUST0998,40,skilled,own,no_account,100_to_500_DM,1049,19,car_new,critical_account,unemployed,42.5,High Risk,Bad
CUST0999,22,unskilled_resident,own,>=200_DM,>=1000_DM,2018,16,radio_TV,existing_paid,4_to_7_years,84.2,Low Risk,Good
CUST1000,47,highly_skilled,own,<0_DM,<100_DM,2045,14,radio_TV,all_paid,>=7_years,63.9,Medium Risk,Good
